/* DATA DESCRIPTION:
Station on glacial till	2013-01-15T18:00	2013-01-15T18:30	2013-01-15T18:15:00	15.760417	2	33	-77.57925	163.47504	12	66.158999	280.099591	1.0	36000	102	0	1	0.877471	1.740910	0.265035	2.499197	0.181422	0.939422	-0.176213	2.517729	0.066798	0.340862	0.158506	3.966142	13.32	1.877252	1.091787	0.922058	3.841255	1.913525	1.084043	0.930403	3.860835	11.681613	4.263428	0.898516	1.024398	1.753895	0.267314	2.600683	0	1.024398	0.971370	-0.209258	2.547934	-0.000191	1.027410	0.327436	0.253747	4.053997	1.880116	1.093797	0.920006	3.843639	3.297490	1.026801	0.788514	1.196122	4.268498	16.579573	1.273818	0.059799	-1.087261	3.955922	168.125794	1.273818	5.901363	-0.841139	3.092086	99.161	2.340	1.253905	0.725809	0.385102	1.252064	1006.708581	1.003547	-0.036442	1.003547	-0.055337	0.257407	0.083082	2.014163	-0.009075	0.392804	-0.124543	1.005389	0.110618	1259.760337	139.352194	1267.700795	140.230552	0.110097	139.569580	-0.025966	0.007509	1.057751	-0.007740	2.370987	0.322857	1.057751	0.197992	2495454.20	8.417203	0.006675	0.068221	-0.001065	11.971064	-10.862248	-0.184124	-10.913689	-0.183256	6.813700	3.773672	1.272054	1.834866	1.843555	-1.988755	7.672311	1.951991	1.081083	0.364418	0	3	3	-0.00019693	37.8	25.6	5.1	4.7	0.5	3.14276	1.59313	1.52659	114.3	42.6	20.2	1	1	1	1	13.303	7.320	2.665	2.97	401.02	0.740	-9.566	479.147	72.555	-87.154	36.481					406.591	-123.633	0.150				0.000	15.063	0.010	11.595	0.040	5.989	0.12	180	14.375000000	0.04	6.190000000	0.07	2.358333333	0.3	18.766887750	282.9570000	139.56958000	11.971064000	18.766887750	112.649468200	131.416356000
Station on glacial till	2013-01-15T18:30	2013-01-15T19:00	2013-01-15T18:45:00	15.781250	2	33	-77.57925	163.47504	12	67.761294	272.701089	1.0	36000	84	0	1	3.293163	1.928297	-0.283001	2.157583	0.332868	1.347812	-0.033524	2.626842	0.294040	0.406962	0.289262	3.578937	19.23	3.684110	1.708191	-0.161645	2.204161	3.720508	1.703078	-0.162181	2.196501	5.771773	5.076561	3.322978	1.027056	1.967218	-0.273505	2.147687	0	1.027056	1.347842	-0.008015	2.777596	-0.001153	1.033518	0.408263	-0.101978	3.690978	3.695337	1.709801	-0.173132	2.203327	3.492879	1.030858	0.816590	0.778853	3.894355	16.558234	1.325163	0.061377	-0.689386	3.421625	176.517015	1.325163	8.560943	-0.025726	1.850883	99.148	2.275	1.254036	0.722461	0.404227	1.252103	1006.810102	1.006420	-0.150442	1.006420	-0.108718	0.430829	0.232767	2.849048	-0.089195	-0.372262	-0.057862	1.009815	0.141122	1259.892445	177.798685	1268.115284	178.959109	0.139228	176.556644	0.012633	0.002471	1.107422	-0.009972	10.162434	0.370782	1.107422	0.018752	2495608.25	0.761473	0.008435	0.089670	-0.001537	4.875824	-39.949481	-0.050063	-40.493087	-0.049391	4.566120	3.128483	0.947621	2.492955	2.526877	-2.651729	196.693546	0.592004	0.405613	0.122861	0	3	1	-0.00019693	32.9	38.4	4.3	1.5	862.2	2.91613	1.48497	2.23466	66.7	52.4	11.6	1	1	1	2	13.325	7.331	2.600	3.14	426.68	0.737	-8.854	436.899	67.389	-80.737	31.515					369.509	-112.246	0.152				0.000	14.446	0.010	11.736	0.040	6.193	0.12	180	13.506666670	0.04	6.495000000	0.07	2.446666667	0.3	15.975551490	257.2580000	176.55664400	4.875824000	15.975551490	59.849980510	75.825532000
Station on glacial till	2013-01-15T19:00	2013-01-15T19:30	2013-01-15T19:15:00	15.802083	2	33	-77.57925	163.47504	12	69.372965	265.389376	1.0	35999	60	0	1	5.182657	1.507049	0.004650	3.372314	0.018241	1.240204	0.107124	2.951814	0.448409	0.456377	0.204483	3.633027	24.80	5.333636	1.490587	0.100826	3.147781	5.373308	1.485406	0.104289	3.167689	0.201655	4.944947	5.202051	1.028138	1.525506	0.003598	3.385593	0	1.028138	1.259359	0.104177	2.947623	-0.001669	1.036370	0.464803	0.133780	3.530985	5.352535	1.489201	0.102045	3.159267	2.850297	1.032840	0.738510	0.409243	2.967258	16.582232	1.350928	0.055871	-0.385170	2.914047	184.333464	1.350928	10.898844	-0.174580	2.288959	99.149	0.999	1.259886	0.659456	0.420171	1.257867	1006.894493	1.007890	-0.108420	1.007890	-0.101159	0.385077	0.186821	2.007259	-0.035196	-0.532575	0.219502	1.011984	0.121103	1265.769259	153.288135	1274.243237	154.314357	0.117878	150.204927	0.032218	-0.010808	1.132164	-0.009368	6.052359	-4.587622	1.132164	0.565261	2498632.37	22.480040	0.007188	0.081994	-0.002180	29.142899	-33.164065	-0.060306	-34.071395	-0.058700	3.961566	3.270413	1.207039	2.348277	2.412523	-2.296682	7.424689	0.293251	0.242089	0.089350	0	3	3	-0.00019693	21.8	17.2	5.0	3.2	41.4	2.96553	1.50855	2.03605	52.1	44.1	15.3	1	1	1	1	13.432	6.819	1.729	3.31	479.74	0.692	-8.151	275.250	41.855	-71.922	22.739	268.550	363.950	5.765	278.930	233.392	-94.660	0.150	524.190	402.930	121.270	0.000	12.692	0.010	11.534	0.040	6.393	0.12	180	11.695000000	0.04	6.701666667	0.07	2.553333333	0.3	-11.350011290	121.2700000	150.20492700	29.142899000	-11.350011290	-46.727814710	-58.077826000
Station on glacial till	2013-01-15T19:30	2013-01-15T20:00	2013-01-15T19:45:00	15.822917	2	33	-77.57925	163.47504	12	70.967781	258.150128	1.0	36000	88	0	1	3.516966	1.528271	0.902677	3.734971	-0.558997	0.892784	-0.263177	4.093959	0.334349	0.354496	0.328457	4.066164	34.03	3.670086	1.531225	0.914028	3.709785	3.701703	1.532655	0.913244	3.704106	350.968791	5.363708	3.576775	1.026867	1.557636	0.936573	3.809064	0	1.026867	0.894405	-0.039209	4.150631	-0.001464	1.033386	0.344107	0.013091	4.079674	3.685393	1.533934	0.913266	3.708707	2.491525	1.031159	0.564295	0.520103	3.068965	16.600309	1.329049	0.044045	-0.469802	2.874636	182.059948	1.329049	12.499203	0.475004	1.903417	99.162	0.999	1.260051	0.659457	0.414989	1.258057	1006.866769	1.006641	-0.057397	1.006641	-0.040372	0.264902	0.088422	1.628181	-0.073492	-0.239162	0.054496	1.010146	0.074432	1265.935221	94.226617	1274.332667	94.851659	0.073430	93.574545	0.010721	-0.003642	1.111186	-0.005634	11.140471	0.004069	1.111186	0.119902	2498632.37	4.858450	0.004482	0.049471	-0.001152	7.626096	-17.543276	-0.114004	-17.782709	-0.112469	5.880038	3.376357	1.298995	2.008306	2.035715	-2.071062	27.614731	0.435486	0.250059	0.096206	0	3	3	-0.00019693	5.0	7.1	0.8	0.4	39.8	3.13013	1.58711	1.72096	89.9	41.9	16.7	1	1	1	1	13.460	5.683	1.324	3.30	491.79	0.672	-8.202	297.498	45.846	-73.242	18.919					251.650	-92.162	0.153				0.000	10.816	0.010	10.810	0.040	6.537	0.12	180	9.736666667	0.04	6.745000000	0.07	2.650000000	0.3	-37.357997740	159.4910000	93.57454500	7.626096000	-37.357997740	95.648356740	58.290359000
Station on glacial till	2013-01-15T20:00	2013-01-15T20:30	2013-01-15T20:15:00	15.843750	2	33	-77.57925	163.47504	12	72.520520	250.968996	1.0	36000	62	0	1	3.630341	1.162942	0.018074	2.690598	-0.634117	1.057115	0.469681	2.780756	0.324619	0.341114	0.258370	3.782813	34.91	3.859333	1.075602	0.170865	2.625311	3.888809	1.072481	0.172185	2.619886	350.092026	5.033890	3.699571	1.026949	1.141611	0.102334	2.634211	0	1.026949	1.109236	0.402370	2.718929	-0.001294	1.033594	0.348179	0.122840	3.702852	3.873014	1.074125	0.169202	2.620705	2.635222	1.031300	0.642180	0.508460	2.954596	16.593351	1.330874	0.050328	-0.510407	2.944182	181.102349	1.330874	8.160181	-0.037088	2.198170	99.133	1.238	1.258585	0.670872	0.413166	1.256602	1006.857759	1.006745	-0.066669	1.006745	-0.040041	0.278871	0.097879	1.292239	-0.033559	-0.110360	0.104026	1.010302	0.086060	1264.462653	108.819572	1272.829420	109.539616	0.084664	107.762842	0.005352	-0.007776	1.112951	-0.006399	3.789213	1.128205	1.112951	0.239527	2498065.94	9.688056	0.005161	0.057113	-0.001238	13.353275	-17.711343	-0.112922	-18.003364	-0.111090	4.093687	3.977593	1.248530	2.080938	2.115248	-2.193422	9.500566	0.308579	0.299828	0.094113	0	3	3	-0.00019693	18.6	18.4	0.3	0.2	32.5	3.10752	1.57632	1.72506	49.9	43.1	20.6	1	1	1	1	13.447	5.248	1.563	3.26	477.35	0.684	-8.345	335.419	50.554	-72.381	21.038					284.867	-93.417	0.148				0.000	10.730	0.010	10.157	0.040	6.669	0.12	180	9.318333333	0.04	6.646666667	0.07	2.743333333	0.3	-13.443463070	191.4460000	107.76284200	13.353275000	-13.443463070	83.773346070	70.329883000
Station on glacial till	2013-01-15T20:30	2013-01-15T21:00	2013-01-15T20:45:00	15.864583	2	33	-77.57925	163.47504	12	74.007151	243.832295	1.0	35999	72	0	1	3.565128	1.146558	0.409113	3.175362	-1.065954	0.940549	0.178360	2.890264	0.325990	0.324996	0.286316	4.102510	41.65	3.827952	1.179994	0.337278	2.987556	3.856373	1.177233	0.347928	2.982117	343.353620	5.006698	3.735327	1.027047	1.216127	0.333875	2.919944	0	1.027047	0.882512	0.266055	2.981140	-0.001244	1.033755	0.329373	0.113537	3.953587	3.841792	1.179667	0.338104	2.984868	2.180512	1.031340	0.474182	0.463146	2.949757	16.617383	1.331400	0.036663	-0.475561	2.950436	186.493139	1.331400	8.650619	0.824055	3.086653	99.136	0.528	1.261888	0.637461	0.424364	1.259847	1006.916984	1.006775	-0.063988	1.006775	-0.014599	0.256188	0.082820	1.151638	-0.017297	-0.135209	-0.008028	1.010346	0.057686	1267.781401	73.133336	1276.323580	73.626101	0.056620	72.264959	0.005548	0.001129	1.113458	-0.004409	5.625472	-1.973497	1.113458	0.089715	2499748.64	3.629458	0.003466	0.039132	-0.000944	5.803984	-20.451691	-0.097791	-20.836907	-0.095984	4.747013	3.444786	1.285670	2.105874	2.145539	-2.130093	24.702509	0.325574	0.236261	0.088178	0	3	3	-0.00019693	10.4	1.0	5.9	4.0	72.4	3.14485	1.59413	1.78824	61.6	42.2	17.8	1	1	1	1	13.042	5.058	1.004	3.38	514.53	0.657	-7.903	160.502	23.993	-65.569	16.351					136.508	-81.920	0.148				0.000	10.192	0.010	9.868	0.040	6.692	0.12	180	8.426666667	0.04	6.476666667	0.07	2.836666667	0.3	-15.394769510	54.5890000	72.26495900	5.803984000	-15.394769510	-8.085173487	-23.479943000
Station on glacial till	2013-01-15T21:00	2013-01-15T21:30	2013-01-15T21:15:00	15.885417	2	33	-77.57925	163.47504	12	75.405015	236.727553	1.0	36000	74	0	1	2.970015	1.219046	-0.071843	2.953256	-1.078016	0.729948	-0.072284	2.736130	0.286683	0.298264	0.390302	4.274514	44.95	3.283289	1.105439	0.260216	2.781418	3.309550	1.104541	0.261926	2.776288	340.050788	5.184476	3.172585	1.026481	1.190336	0.059216	2.869563	0	1.026481	0.811141	-0.091598	2.673451	-0.001173	1.032552	0.296538	0.193711	3.983785	3.295676	1.106848	0.252957	2.777600	2.078407	1.030673	0.426726	0.556027	3.538975	16.617640	1.322782	0.033130	-0.525050	3.230193	188.049398	1.322782	8.733484	0.367079	2.617484	99.124	0.528	1.261736	0.637461	0.427905	1.259677	1006.936009	1.006285	-0.045647	1.006285	-0.004118	0.214085	0.057828	1.053243	-0.015798	-0.176190	-0.049119	1.009612	0.049400	1267.627941	62.621424	1276.222451	63.045997	0.048458	61.842556	0.007827	0.002503	1.105113	-0.003774	5.340105	1.223788	1.105113	0.203247	2499748.64	8.284535	0.002967	0.034319	-0.000807	10.701246	-13.931325	-0.143561	-14.202425	-0.140821	5.560107	3.788873	1.385140	1.849287	1.885273	-1.879297	9.199201	0.375194	0.255672	0.093469	0	3	3	-0.00019693	2.2	8.8	3.0	2.1	12.4	3.22384	1.63183	1.62458	77.4	40.0	13.8	1	1	1	1	13.271	4.211	0.853	3.42	527.01	0.650	-7.737	257.536	39.074	-78.053	12.571					218.462	-90.624	0.152				0.000	8.804	0.010	9.306	0.040	6.662	0.12	180	7.130000000	0.04	6.288333333	0.07	2.900000000	0.3	-40.959100180	127.8380000	61.84255600	10.701246000	-13.384363100	68.678561100	55.294198000
Station on glacial till	2013-01-15T21:30	2013-01-15T22:00	2013-01-15T21:45:00	15.906250	2	33	-77.57925	163.47504	12	76.693023	229.643896	1.0	36000	121	0	1	0.166133	2.105083	0.768978	2.376588	-0.383070	1.343053	0.338780	3.992419	0.055911	0.319615	0.371178	3.655781	91.55	2.200191	1.252412	0.715720	2.448081	2.224034	1.252331	0.714665	2.439026	293.445776	7.626767	0.421270	1.023879	1.851039	0.206171	2.589402	0	1.023879	1.726853	0.663604	2.733645	-0.000495	1.026037	0.279209	0.168061	3.949897	2.204238	1.256017	0.711297	2.438127	2.697603	1.025292	0.470120	0.779387	3.308462	16.588212	1.255225	0.036801	-0.819292	3.301346	180.258448	1.255225	6.071862	-0.096736	2.701589	99.047	1.572	1.255964	0.687118	0.411741	1.253991	1006.852108	1.002331	-0.130519	1.002331	0.003954	0.361357	0.164003	3.167444	-0.018957	-0.028115	0.030527	1.003823	0.051715	1261.829737	65.255712	1270.169356	65.686996	0.051391	65.275894	-0.007771	-0.009521	1.040476	-0.003356	5.150869	4.806663	1.040476	0.059424	2497274.36	2.570115	0.003128	0.034108	-0.000229	4.209040	-64.140540	-0.031182	-64.544491	-0.030986	5.122464	4.778797	0.772668	3.284941	3.305630	-3.962208	36.922846	4.393948	4.099157	0.662779	0	3	2	-0.00019693	56.1	313.9	8.2	1.1	241.4	2.99351	1.52190	2.83153	77.0	60.2	16.0	1	1	1	2	13.489	4.407	1.897	3.25	464.62	0.700	-8.392	342.742	49.873	-70.185	17.048					292.869	-87.234	0.145				0.000	9.231	0.010	8.806	0.040	6.683	0.12	180	8.105000000	0.04	6.040000000	0.07	2.955000000	0.3	-11.373956680	205.6360000	65.27589400	4.209040000	-11.373956680	147.525022700	136.151066000
Station on glacial till	2013-01-15T22:00	2013-01-15T22:30	2013-01-15T22:15:00	15.927083	2	33	-77.57925	163.47504	12	77.851863	222.572335	1.0	35999	92	0	1	-0.414135	1.393783	0.918271	3.296165	1.459757	1.812612	-0.383442	3.039913	-0.000150	0.366325	-0.117236	3.772144	279.16	2.525971	1.072357	0.651358	3.639862	2.553796	1.069016	0.648996	3.645635	105.838708	-0.005652	1.517365	1.025721	2.023276	-0.693928	3.259639	0	1.025721	1.126531	-0.345424	2.837869	0.000000	1.030296	0.371764	-0.117297	3.772696	2.525978	1.072362	0.651352	3.639841	2.627214	1.028164	0.484849	0.322882	2.860695	16.582864	1.290858	0.037666	-0.223432	2.840440	185.096796	1.290858	3.530399	0.469817	3.836259	99.019	0.925	1.258573	0.655954	0.421797	1.256547	1006.906034	1.004485	-0.252183	1.004485	-0.134120	0.534443	0.359486	2.681194	0.277390	0.072070	0.112830	1.006857	0.049563	1264.450944	62.669855	1272.947024	63.090946	0.047393	60.328151	-0.000662	-0.007398	1.074087	-0.003727	-0.609354	-1.343501	1.074087	0.374408	2498807.75	15.696140	0.002891	0.033740	-0.000836	18.378280	-216.459809	-0.009240	-226.372828	-0.008835	3.785764	2.107859	0.695610	5.228185	5.467615	-5.401583	5.039422	1.333414	0.742426	0.245006	0	2	2	-0.00019693	92.4	72.2	22.1	12.2	34.2	2.82131	1.43972	5.20168	53.6	62.8	0.5	1	1	1	1	13.461	4.933	1.801	3.33	479.31	0.696	-8.067	246.479	35.753	-88.432	11.997					210.728	-100.432	0.145				0.000	9.247	0.010	8.746	0.040	6.619	0.12	180	8.570000000	0.04	5.850000000	0.07	2.970000000	0.3	-7.816368640	110.2970000	60.32815100	18.378280000	-7.816368640	39.406937640	31.590569000
Station on glacial till	2013-01-15T22:30	2013-01-15T23:00	2013-01-15T22:45:00	15.947917	2	33	-77.57925	163.47504	12	78.864238	215.505928	1.0	36000	138	0	1	-0.354412	1.039758	0.381548	2.647538	-1.261053	0.566052	0.161564	2.797931	0.076530	0.200561	0.283252	3.486997	130.70	1.697359	0.486123	0.603613	3.591610	1.711581	0.483651	0.611247	3.612672	254.302260	3.343625	1.312144	1.025214	0.485114	0.331514	3.405380	0	1.025214	1.095688	0.308698	2.421247	-0.000120	1.029075	0.205174	0.300857	3.421147	1.698971	0.485533	0.606382	3.594528	2.161328	1.027755	0.382558	0.891684	3.236018	16.612844	1.285726	0.030660	-0.783354	3.172208	181.383219	1.285726	6.016370	1.204521	3.598479	99.014	0.925	1.258510	0.655954	0.413335	1.256524	1006.861283	1.004200	-0.013771	1.004200	0.077881	0.281228	0.099535	0.720730	0.012587	-0.024013	0.075366	1.006413	0.042970	1264.387095	54.330547	1272.757564	54.690225	0.042360	53.914478	0.002099	-0.005096	1.069133	-0.003154	-0.691019	1.651785	1.069133	0.271000	2498807.75	11.413654	0.002588	0.029284	-0.000565	13.521333	-36.316826	-0.055071	-36.839370	-0.054290	1.724983	3.896081	0.729566	2.503755	2.539780	-2.734035	6.243450	0.369711	0.835036	0.156366	0	3	1	-0.00019693	1.0	72.6	11.1	12.0	40.0	3.10381	1.57455	2.13063	57.5	62.8	17.5	1	1	1	1	13.487	4.742	1.250	3.24	485.28	0.668	-8.418	217.958	30.698	-89.292	10.331					187.262	-99.628	0.141				0.000	8.581	0.010	8.481	0.040	6.546	0.12	180	8.385000000	0.04	5.738333333	0.07	2.976666667	0.3	-24.775875940	87.6370000	53.91447800	13.521333000	-24.775875940	44.977064940	20.201189000
